run,seed,allies,enemies,difficulty,victory_condition,ending,human_victory,turns,score,allies_evacuated,actions,action_log,peak_heap_bytes
run-0455,7807905218149728043,2326,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,1461,155,155232,run-0455-actions.log.gz,114960400
run-0456,5386195878787134518,2331,1166,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,36,-2009,155,110937,run-0456-actions.log.gz,115484688
run-0457,-8817953825570937948,2336,1752,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,29,9255,740,106261,run-0457-actions.log.gz,116008976
run-0458,-1653892145296544440,2341,2341,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,29,23540,2341,104205,run-0458-actions.log.gz,116008976
run-0459,8984393964824977589,2346,2933,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,32,17267,1539,137405,run-0459-actions.log.gz,116533264
run-0460,-7579359391563992187,2351,3527,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,16572,1543,140755,run-0460-actions.log.gz,117057552
run-0461,4285111988843014536,2356,4241,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-7490,0,185779,run-0461-actions.log.gz,117057552
run-0462,-6368208159724519340,2361,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,35,-6979,0,212912,run-0462-actions.log.gz,117581840
run-0463,807078942164945574,2366,1183,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-2015,157,85317,run-0463-actions.log.gz,118106128
run-0464,4230433741410298021,2371,1778,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,21,-1475,158,80800,run-0464-actions.log.gz,118630416
run-0465,7516729652610792652,2375,2375,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,33,9985,752,145264,run-0465-actions.log.gz,118630416
run-0466,148858385223197037,2380,2975,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,28,25082,2380,108019,run-0466-actions.log.gz,119154704
run-0467,6023229434798316972,2385,3578,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,31,18458,1565,147765,run-0467-actions.log.gz,119154704
run-0468,4502399975827369473,2390,4302,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,30,17579,1569,169653,run-0468-actions.log.gz,119678992
run-0469,8326405955010836666,2395,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,37,-7117,0,222250,run-0469-actions.log.gz,120203280
run-0470,-5351293343780178031,2400,1200,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,29,-9789,0,75097,run-0470-actions.log.gz,120727568
run-0471,-3102873979476986568,2405,1804,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,38,-1498,160,143051,run-0471-actions.log.gz,120727568
run-0472,-334759750489026969,2410,2410,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,22,-944,160,98462,run-0472-actions.log.gz,121251856
run-0473,-5082760522278650211,2415,3019,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,20,10725,765,102758,run-0473-actions.log.gz,121776144
run-0474,270580208638164982,2420,3630,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,34,26666,2420,151286,run-0474-actions.log.gz,121776144
run-0475,4988338942119047091,2424,4363,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,26,19844,1590,148681,run-0475-actions.log.gz,122300432
run-0476,1763771474990305840,2429,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,36,18430,1594,226334,run-0476-actions.log.gz,122824720
run-0477,-8307938654209708057,2434,1217,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-9918,0,91530,run-0477-actions.log.gz,123349008
run-0478,1173634844414241832,2439,1829,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,35,-9511,0,107264,run-0478-actions.log.gz,123349008
run-0479,8430462500740878313,2444,2444,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-949,163,143791,run-0479-actions.log.gz,123873296
run-0480,9182656940068512719,2449,3061,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,21,-390,163,103300,run-0480-actions.log.gz,124397584
run-0481,4281769820608313985,2454,3681,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,25,14362,777,121729,run-0481-actions.log.gz,124397584
run-0482,181746570997619844,2459,4426,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,28533,2459,154701,run-0482-actions.log.gz,124921872
run-0483,8912061874027691031,2464,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,32,20935,1617,180791,run-0483-actions.log.gz,125446160
run-0484,254835345996229808,2469,1235,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,35,14021,1620,114710,run-0484-actions.log.gz,125446160
run-0485,4237869073511137410,2473,1855,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,25,-9619,0,85719,run-0485-actions.log.gz,125970448
run-0486,-5585441544971803211,2478,2478,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,34,-9212,0,130067,run-0486-actions.log.gz,126494736
run-0487,-7164667446566076328,2483,3104,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,-384,165,124881,run-0487-actions.log.gz,126494736
run-0488,-3450162127851193949,2488,3732,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,169,165,158617,run-0488-actions.log.gz,127019024
run-0489,-4279262569226943465,2493,4487,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,28,15809,789,150308,run-0489-actions.log.gz,127543312
run-0490,-459579843541459106,2498,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,23,29963,2498,144979,run-0490-actions.log.gz,127543312
run-0491,-7422012231645553140,2503,1252,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,23,14788,1643,77950,run-0491-actions.log.gz,128067600
run-0492,5023008251548685548,2508,1881,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,30,14884,1646,116264,run-0492-actions.log.gz,128067600
run-0493,6786127700998093968,2513,2513,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-9326,0,125106,run-0493-actions.log.gz,128591888
run-0494,6801988141667844758,2518,3148,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,29,-8897,0,128687,run-0494-actions.log.gz,129116176
run-0495,4988552579075053750,2523,3785,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,38,180,168,211096,run-0495-actions.log.gz,129640464
run-0496,-4795597899976162464,2527,4549,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,872,168,181215,run-0496-actions.log.gz,129640464
run-0497,-4152129211836256157,2532,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,21,16689,802,129641,run-0497-actions.log.gz,130164752
run-0498,2788071464129955470,2537,1269,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,24,22773,2537,76143,run-0498-actions.log.gz,130689040
run-0499,6695223859553365155,2542,1907,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,33,15949,1668,121293,run-0499-actions.log.gz,130689040
run-0500,3802099799009561126,2547,2547,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,15718,1671,128004,run-0500-actions.log.gz,131213328
run-0501,-821167397388956578,2552,3190,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,28,-9002,0,124719,run-0501-actions.log.gz,131737616
run-0502,7520825033547283115,2557,3836,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,20,-8562,0,105624,run-0502-actions.log.gz,131737616
run-0503,-2717021551318237517,2562,4612,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,894,170,180609,run-0503-actions.log.gz,132261904
run-0504,-7366783255749201537,2567,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,1253,171,165261,run-0504-actions.log.gz,132786192
run-0505,4136392465724657678,2572,1286,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,30,9956,814,100106,run-0505-actions.log.gz,132786192
run-0506,567997119386257421,2576,1932,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,35,24361,2576,125617,run-0506-actions.log.gz,133310480
run-0507,-6763153032424573131,2581,2581,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,21,17127,1694,94492,run-0507-actions.log.gz,133834768
run-0508,-952023022263888085,2586,3233,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,27,19126,1697,115899,run-0508-actions.log.gz,133834768
run-0509,4116475449621412379,2591,3887,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,32,-8676,0,163087,run-0509-actions.log.gz,134359056
run-0510,-1218979177724243154,2596,4673,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,36,-8148,0,200210,run-0510-actions.log.gz,134359056
run-0511,-1523536662195791671,2601,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,1218,173,170518,run-0511-actions.log.gz,134883344
run-0512,6612705546516611654,2606,1303,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,20,-2109,173,74815,run-0512-actions.log.gz,135407632
run-0513,-823648842898292332,2611,1958,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,35,11172,827,136310,run-0513-actions.log.gz,135407632
run-0514,4890493089425253097,2616,2616,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,28,26016,2616,113826,run-0514-actions.log.gz,135931920
run-0515,5124798112182040042,2621,3276,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,21,18283,1720,95898,run-0515-actions.log.gz,136456208
run-0516,-9219747855628153546,2626,3939,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,26,20487,1723,140886,run-0516-actions.log.gz,136456208
run-0517,-1643889943482442278,2630,4734,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,31,-8237,0,185246,run-0517-actions.log.gz,136980496
run-0518,2731506684103908981,2635,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-8068,0,167760,run-0518-actions.log.gz,136980496
run-0519,-6836645756756340821,2640,1320,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,-2124,176,83920,run-0519-actions.log.gz,137504784
run-0520,-3483651104143534447,2645,1984,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-1532,176,106925,run-0520-actions.log.gz,138029072
run-0521,-5748816778993273037,2650,2650,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,29,12384,839,128436,run-0521-actions.log.gz,138029072
run-0522,-5772811265439010968,2655,3319,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,34,27689,2655,157350,run-0522-actions.log.gz,138553360
run-0523,7718589065232331701,2660,3990,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,19,19423,1746,111063,run-0523-actions.log.gz,139077648
run-0524,-5789415972412819635,2665,4797,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,27,22076,1749,156018,run-0524-actions.log.gz,139077648
run-0525,-8897428189986101155,2670,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-8214,0,207750,run-0525-actions.log.gz,139601936
run-0526,710878291015357378,2675,1338,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-10792,0,79673,run-0526-actions.log.gz,139645616
run-0527,3261206247125296140,2679,2009,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-1552,178,140568,run-0527-actions.log.gz,140126224
run-0528,-3565051961527885526,2684,2684,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,-932,179,120338,run-0528-actions.log.gz,140650512
run-0529,-822735700617095205,2689,3361,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,21,13586,851,113719,run-0529-actions.log.gz,141174800
run-0530,7702956370184871772,2694,4041,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,20,29420,2694,107107,run-0530-actions.log.gz,141174800
run-0531,4619026002248343456,2699,4858,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,36,20723,1771,213250,run-0531-actions.log.gz,141699088
run-0532,7230259334922300894,2704,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,34,22432,1774,194707,run-0532-actions.log.gz,141699088
run-0533,-9170004858851225601,2709,1355,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,22,-10910,0,67376,run-0533-actions.log.gz,142223376
run-0534,6169064778942284927,2714,2036,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,30,-10460,0,111036,run-0534-actions.log.gz,142747664
run-0535,4429505095167814918,2719,2719,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,36,-945,181,169785,run-0535-actions.log.gz,142747664
run-0536,-4222933633867076331,2724,3405,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,27,-328,181,141663,run-0536-actions.log.gz,143271952
run-0537,-6926938528732971737,2728,4092,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,31,14765,864,177145,run-0537-actions.log.gz,143796240
run-0538,-7592703004911005763,2733,4919,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,24,31445,2733,135576,run-0538-actions.log.gz,144320528
run-0539,-3018666921603924748,2738,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,32,20939,1797,205147,run-0539-actions.log.gz,144320528
run-0540,-3967775980363866151,2743,1372,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,28,16102,1800,102277,run-0540-actions.log.gz,144844816
run-0541,2853197343589766148,2748,2061,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,25,-10575,0,86561,run-0541-actions.log.gz,145369104
run-0542,6491899437249627974,2753,2753,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,34,-10118,0,142625,run-0542-actions.log.gz,145369104
run-0543,6365298974984871820,2758,3448,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-317,183,142463,run-0543-actions.log.gz,145893392
run-0544,8123001073303829775,2763,4145,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,309,184,154255,run-0544-actions.log.gz,146417680
run-0545,-2499622713712598645,2768,4982,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,28,16162,876,185945,run-0545-actions.log.gz,146417680
run-0546,-5303834878033371467,2773,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,33,31878,2773,201271,run-0546-actions.log.gz,146941968
run-0547,1477185871505659036,2778,1389,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,26,15819,1823,95065,run-0547-actions.log.gz,147466256
run-0548,-3256920311347592616,2782,2087,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,37,17439,1826,155576,run-0548-actions.log.gz,147466256
run-0549,1458969135547097695,2787,2787,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,29,-10227,0,120301,run-0549-actions.log.gz,147990544
run-0550,7137657451342383988,2792,3490,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,29,-9753,0,140735,run-0550-actions.log.gz,148514832
run-0551,-3278904558290828770,2797,4196,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,320,186,193930,run-0551-actions.log.gz,148514832
run-0552,1542144510331139565,2802,5000,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,27,1039,186,182643,run-0552-actions.log.gz,149039120
run-0553,-6080830424254059616,2807,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,29,16114,889,180768,run-0553-actions.log.gz,149563408
run-0554,-6743243193023352012,2812,1406,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,24964,2812,115326,run-0554-actions.log.gz,150106144
run-0555,9133047686979524848,2817,2113,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,30,16930,1848,126885,run-0555-actions.log.gz,150106144
run-0556,-7663040597249930752,2822,2822,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,24,18784,1852,116296,run-0556-actions.log.gz,150611984
run-0557,278371798797226912,2827,3534,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,32,-9866,0,159508,run-0557-actions.log.gz,151136272
run-0558,-7462646114203788512,2831,4247,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,21,-9373,0,121860,run-0558-actions.log.gz,151136272
run-0559,8228124251640284113,2836,5000,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,39,1004,189,268081,run-0559-actions.log.gz,151660560
run-0560,-5205979730429339911,2841,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,1007,189,203008,run-0560-actions.log.gz,151689312
run-0561,3546573932165056716,2846,1423,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,26,10439,901,103283,run-0561-actions.log.gz,152213600
run-0562,1557281600905864557,2851,2138,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,26,26707,2851,106223,run-0562-actions.log.gz,152709136
run-0563,721977737455952892,2856,2856,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,27,18035,1874,136818,run-0563-actions.log.gz,152709136
run-0564,5608117710632219052,2861,3576,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,28,20098,1878,154460,run-0564-actions.log.gz,153233424
run-0565,-713087615786179840,2866,4299,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,39,-9493,0,226204,run-0565-actions.log.gz,153757712
run-0566,-5909699751691572489,2871,5000,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,30,-9014,0,184985,run-0566-actions.log.gz,153772008
run-0567,2227589797230134659,2876,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,29,976,191,205214,run-0567-actions.log.gz,154296296
run-0568,-1514171886283539543,2881,1441,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-2234,192,132556,run-0568-actions.log.gz,154806288
run-0569,-498147321594918700,2885,2164,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,31,11600,913,141542,run-0569-actions.log.gz,155330576
run-0570,1691152571888259394,2890,2890,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,30,28480,2890,134416,run-0570-actions.log.gz,155330576
run-0571,-695864406446581149,2895,3619,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,29,19119,1900,162311,run-0571-actions.log.gz,155854864
run-0572,-775009579618840741,2900,4350,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,36,21385,1903,205878,run-0572-actions.log.gz,156379152
run-0573,2893484549052047897,2905,5000,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,35,-9155,0,234470,run-0573-actions.log.gz,156903440
run-0574,3615460523476562619,2910,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,27,-9167,0,164259,run-0574-actions.log.gz,156903440
run-0575,1193087081039754385,2915,1458,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,35,-2249,194,138718,run-0575-actions.log.gz,157427728
run-0576,-3825111522265061249,2920,2190,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,27,-1589,194,129307,run-0576-actions.log.gz,157952016
run-0577,-8576101317750688066,2925,2925,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,32,12754,926,168650,run-0577-actions.log.gz,157952016
run-0578,-796475317657005174,2930,3663,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,36,30300,2930,185005,run-0578-actions.log.gz,158476304
run-0579,-780228195435464918,2934,4401,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,36,20168,1926,223041,run-0579-actions.log.gz,159000592
run-0580,-5512092793781956152,2939,5000,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,22446,1929,178781,run-0580-actions.log.gz,159524880
run-0581,-2523401502316240208,2944,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,24,-9300,0,166743,run-0581-actions.log.gz,159524880
run-0582,1557497627897448293,2949,1475,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,30,-11794,0,101839,run-0582-actions.log.gz,160049168
run-0583,2975255927066313586,2954,2216,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,29,-1592,197,137016,run-0583-actions.log.gz,2282424
run-0584,-5870412620602992636,2959,2959,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,-925,197,131452,run-0584-actions.log.gz,2282424
run-0585,-3265558535969233223,2964,3705,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,32,13880,938,189658,run-0585-actions.log.gz,2806712
run-0586,2874562567859028554,2969,4454,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,33,32158,2969,175215,run-0586-actions.log.gz,2830704
run-0587,5055048422533745899,2974,5000,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,26,20954,1952,174526,run-0587-actions.log.gz,3354992
run-0588,7480559232183302973,2979,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,23,22454,1955,158438,run-0588-actions.log.gz,3855288
run-0589,-1017588544506764077,2983,1492,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-11922,0,108673,run-0589-actions.log.gz,3855288
run-0590,-8067261550686247097,2988,2241,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,32,-11416,0,119490,run-0590-actions.log.gz,4379576
run-0591,4498793129553323218,2993,2993,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-929,199,148314,run-0591-actions.log.gz,4903864
run-0592,-377420009597131291,2998,3748,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-257,199,172474,run-0592-actions.log.gz,4903864
run-0593,-7584329710364047430,3003,4505,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,21,15006,951,137758,run-0593-actions.log.gz,5428152
run-0594,-3217753379266157333,3008,5000,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,25,33531,3008,146711,run-0594-actions.log.gz,5952440
run-0595,8563878412753852661,3013,5000,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,33,20942,1977,231900,run-0595-actions.log.gz,5952440
run-0596,2399393247498054710,3018,1509,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,33,17119,1980,127524,run-0596-actions.log.gz,6476728
run-0597,-5012654742666086574,3023,2267,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,31,-11537,0,128937,run-0597-actions.log.gz,7001016
run-0598,-3192559021118930013,3028,3028,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,39,-11031,0,172880,run-0598-actions.log.gz,7001016
run-0599,4489723452500303703,3033,3791,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,35,-253,202,215611,run-0599-actions.log.gz,7525304
run-0600,383034526149644139,3037,4556,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,432,202,233336,run-0600-actions.log.gz,8049592
run-0601,-7116863860858813694,3042,5000,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,33,15620,963,235279,run-0601-actions.log.gz,8573880
run-0602,-260784507702507549,3047,5000,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,31,33798,3047,197966,run-0602-actions.log.gz,9098168
run-0603,-7997588359444564849,3052,1526,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,31,16792,2003,125467,run-0603-actions.log.gz,9098168
run-0604,8616506542842858296,3057,2293,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,31,18405,2006,134193,run-0604-actions.log.gz,9622456
